[2026-06-03T16:44:24.891Z] GET https://www.launchgallery.video/ → pending (?ms, ?B)
[2026-06-03T16:45:16.004Z] GET https://cdn.syndication.twimg.com/tweet-result?features=tfw_timeline_list%3A%3Btfw_follower_count_sunset%3Atrue%3Btfw_tweet_edit_backend%3Aon%3Btfw_refsrc_session%3Aon%3Btfw_fosnr_soft_interventions_enabled%3Aon%3Btfw_mixed_media_15897%3Atreatment%3Btfw_experiments_cookie_expiration%3A1209600%3Btfw_show_birdwatch_pivots_enabled%3Aon%3Btfw_duplicate_scribes_to_settings%3Aon%3Btfw_use_profile_image_shape_enabled%3Aon%3Btfw_video_hls_dynamic_manifests_15082%3Atrue_bitrate%3Btfw_legacy_timeline_sunset%3Atrue%3Btfw_tweet_edit_frontend%3Aon&id=2057823805154701682&lang=en&token=4zkuell7s7&ysviqu=3bjj8n3npdgy&q81nzz=1hoix827x2b4&8ie72v=8bwjs6t8vxxm&n1tzve=kub8ew2kwvit&4t8f28=p84s16ahxl7f&6fkrym=s89vjbkt6ad → pending (?ms, ?B)
[2026-06-03T16:45:16.005Z] GET https://www.launchgallery.video/tag/fintech/?_rsc=JZEQAZPgJPo-KgdK → pending (?ms, ?B)
[2026-06-03T16:45:16.005Z] GET https://www.launchgallery.video/tag/agents/?_rsc=QAYjmPwJQj0NxPxm → pending (?ms, ?B)
[2026-06-03T16:45:16.034Z] GET https://www.launchgallery.video/_next/static/media/797e433ab948586e-s.p.09zddjkbdep5a.woff2 → 200 (?ms, ?B)
[2026-06-03T16:45:16.034Z] GET https://www.launchgallery.video/_next/static/media/caa3a2e1cccd8315-s.p.09~u27dqhyhd6.woff2 → 200 (?ms, ?B)
[2026-06-03T16:45:16.034Z] GET https://www.launchgallery.video/_next/image/?url=%2Flanding-page-dark.png&w=1920&q=60 → 304 (81ms, ?B)
[2026-06-03T16:45:16.034Z] GET https://www.launchgallery.video/_next/static/chunks/0eg7_tczh2u.q.css → 200 (?ms, 134657B)
[2026-06-03T16:45:16.035Z] GET https://www.launchgallery.video/_next/static/chunks/11unif--rw5h8.css → 200 (?ms, 3527B)
[2026-06-03T16:45:16.035Z] GET https://www.launchgallery.video/_next/static/chunks/0n-rls06x9r5n.js → 200 (?ms, 27574B)
[2026-06-03T16:45:16.035Z] GET https://www.launchgallery.video/_next/static/chunks/0pqt~8bl3ukh4.js → 200 (?ms, 44414B)
[2026-06-03T16:45:16.035Z] GET https://www.launchgallery.video/_next/static/chunks/06rj-ekn7bfv5.js → 200 (?ms, 172872B)
[2026-06-03T16:45:16.035Z] GET https://www.launchgallery.video/_next/static/chunks/0g84uf0axkg94.js → 200 (?ms, 227629B)
[2026-06-03T16:45:16.035Z] GET https://www.launchgallery.video/_next/static/chunks/0.5o1mod0icpj.js → 200 (?ms, 146811B)
[2026-06-03T16:45:16.035Z] GET https://www.launchgallery.video/_next/static/chunks/turbopack-0dpu81o6cf5k5.js → 200 (?ms, 11052B)
[2026-06-03T16:45:16.035Z] GET https://www.launchgallery.video/_next/static/chunks/16z58n_l6ia75.js → 200 (?ms, 20164B)
[2026-06-03T16:45:16.036Z] GET https://www.launchgallery.video/_next/static/chunks/0d3shmwh5_nmn.js → 200 (?ms, 54646B)
[2026-06-03T16:45:16.036Z] GET https://www.launchgallery.video/_next/static/chunks/116_q1h5z~kkw.js → 200 (?ms, 36312B)
[2026-06-03T16:45:16.036Z] GET https://www.launchgallery.video/_next/static/chunks/0ubl_bergrg5a.js → 200 (?ms, 16847B)
[2026-06-03T16:45:16.036Z] GET https://www.launchgallery.video/_next/static/chunks/05h2.xzzm0k0r.js → 200 (?ms, 36170B)
[2026-06-03T16:45:16.036Z] GET https://www.launchgallery.video/_next/static/chunks/14hza6s.xpzmu.js → 200 (?ms, 27334B)
[2026-06-03T16:45:16.036Z] GET https://www.launchgallery.video/_next/static/chunks/0upoay.jrsl6y.js → 200 (?ms, 25812B)
[2026-06-03T16:45:16.037Z] GET https://www.launchgallery.video/_next/static/chunks/00c~yvy1udipl.js → 200 (?ms, 11333B)
[2026-06-03T16:45:16.043Z] GET https://us-assets.i.posthog.com/static/exception-autocapture.js?v=1.345.2 → 200 (?ms, 11840B)
[2026-06-03T16:45:16.044Z] GET https://us-assets.i.posthog.com/array/phc_r652UBXQjuO8KEHrsbg6iOLsW1KUiaMWjzoqMOLxmPr/config.js → 200 (?ms, 849B)
[2026-06-03T16:45:16.044Z] POST https://us.i.posthog.com/flags/?v=2&config=true&ip=0&_=1780505116040&ver=1.345.2&compression=base64 → 200 (45ms, 279B)
[2026-06-03T16:45:16.049Z] GET https://www.launchgallery.video/_next/image/?url=%2Fnew_logo_small.png&w=32&q=75 → 304 (84ms, ?B)
[2026-06-03T16:45:16.049Z] GET https://www.launchgallery.video/_next/image/?url=%2Ftwitter_bird_icon.png&w=16&q=75 → 304 (84ms, ?B)
[2026-06-03T16:45:16.049Z] GET https://www.launchgallery.video/_next/image/?url=%2Fyc_icon.jpeg&w=16&q=75 → 304 (85ms, ?B)
[2026-06-03T16:45:16.058Z] GET https://subscribe-forms.beehiiv.com/v3/loader.js → 200 (?ms, 29713B)
[2026-06-03T16:45:16.061Z] GET https://www.launchgallery.video/?_rsc=VJ7gdGJ9Nwkxj4Ql → 200 (92ms, ?B)
[2026-06-03T16:45:16.065Z] GET https://subscribe-forms.beehiiv.com/api/v3/forms/19cc77f2-a758-4114-958a-c7f0204f3f1b → 200 (61ms, 574B)
[2026-06-03T16:45:16.066Z] GET https://subscribe-forms.beehiiv.com/api/v3/forms/29f956e0-7465-4d3e-a241-5d0037ec11f0 → 200 (74ms, 596B)
[2026-06-03T16:45:16.071Z] GET https://www.launchgallery.video/tag/yc/?_rsc=VJ7gdGJ9Nwkxj4Ql → 200 (122ms, 332B)
[2026-06-03T16:45:16.071Z] GET https://www.launchgallery.video/tag/agents/?_rsc=VJ7gdGJ9Nwkxj4Ql → 200 (96ms, 336B)
[2026-06-03T16:45:16.071Z] GET https://www.launchgallery.video/tag/productivity/?_rsc=VJ7gdGJ9Nwkxj4Ql → 200 (96ms, 342B)
[2026-06-03T16:45:16.072Z] GET https://platform.twitter.com/widgets.js → 200 (?ms, 93967B)
[2026-06-03T16:45:16.074Z] GET https://platform.twitter.com/widgets/widget_iframe.1227a5674072e080ffb1ba14ac0c1079.html?origin=https%3A%2F%2Fwww.launchgallery.video → 200 (?ms, 327164B)
[2026-06-03T16:45:16.080Z] GET https://syndication.twitter.com/settings?session_id=2b40ecceefc74c60693ba2af066f7be215aba400 → 200 (56ms, 870B)
[2026-06-03T16:45:16.127Z] GET https://subscribe-forms.beehiiv.com/v3/forms/19cc77f2-a758-4114-958a-c7f0204f3f1b?referrer=https%253A%252F%252Fwww.launchgallery.video%252Fvideo%252Fhessian-hessian-forward-deployed-ai-agents-for-business-operations%252F → 200 (226ms, 11821B)
[2026-06-03T16:45:16.150Z] GET https://platform.twitter.com/js/tweet.7a6003258de838c35e66fd0f50ebdb0f.js → 200 (?ms, 7806B)
[2026-06-03T16:45:16.152Z] GET https://platform.twitter.com/embed/Tweet.html?creatorScreenName=anurag__kochar&dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfZm9zbnJfc29mdF9pbnRlcnZlbnRpb25zX2VuYWJsZWQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X21peGVkX21lZGlhXzE1ODk3Ijp7ImJ1Y2tldCI6InRyZWF0bWVudCIsInZlcnNpb24iOm51bGx9LCJ0ZndfZXhwZXJpbWVudHNfY29va2llX2V4cGlyYXRpb24iOnsiYnVja2V0IjoxMjA5NjAwLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3Nob3dfYmlyZHdhdGNoX3Bpdm90c19lbmFibGVkIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19kdXBsaWNhdGVfc2NyaWJlc190b19zZXR0aW5ncyI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfdXNlX3Byb2ZpbGVfaW1hZ2Vfc2hhcGVfZW5hYmxlZCI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfdmlkZW9faGxzX2R5bmFtaWNfbWFuaWZlc3RzXzE1MDgyIjp7ImJ1Y2tldCI6InRydWVfYml0cmF0ZSIsInZlcnNpb24iOm51bGx9LCJ0ZndfbGVnYWN5X3RpbWVsaW5lX3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9mcm9udGVuZCI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9fQ%3D%3D&frame=false&hideCard=true&hideThread=false&id=2057853996128436553&lang=en&maxWidth=1920px&origin=https%3A%2F%2Flaunchgallery.video%2Fvideo%2Fhessian-hessian-forward-deployed-ai-agents-for-business-operations%2F&sessionId=2b40ecceefc74c60693ba2af066f7be215aba400&theme=dark&widgetsVersion=6a3ad42b224df%3A1778106238597&width=550px → 200 (15ms, 429B)
[2026-06-03T16:45:16.166Z] GET https://www.launchgallery.video/?_rsc=lBYUwwEiZvFaeRMX → 200 (84ms, ?B)
[2026-06-03T16:45:16.167Z] GET https://www.launchgallery.video/tag/productivity/?_rsc=2VB175JfYGR8qU1s → 200 (95ms, ?B)
[2026-06-03T16:45:16.167Z] GET https://www.launchgallery.video/tag/agents/?_rsc=_ztxlT65oeOildAn → 200 (121ms, ?B)
[2026-06-03T16:45:16.169Z] GET https://platform.twitter.com/embed/embed.runtime.3b19346e5d08b0b587c7.js → 200 (?ms, 9694B)
[2026-06-03T16:45:16.169Z] GET https://platform.twitter.com/embed/embed.9449.78398904051446294e3d.js → 200 (?ms, 505283B)
[2026-06-03T16:45:16.169Z] GET https://platform.twitter.com/embed/embed.Tweet.70198ef24afe05adbecf.js → 200 (?ms, 32350B)
[2026-06-03T16:45:16.180Z] GET https://platform.twitter.com/embed/embed.749.467388cca0b3fe9c3291.js → 200 (?ms, 19789B)
[2026-06-03T16:45:16.180Z] GET https://platform.twitter.com/embed/embed.ondemand.i18n.en-js.19a28d85d7fc7916b4b1.js → 200 (?ms, 4245B)
[2026-06-03T16:45:16.180Z] GET https://platform.twitter.com/embed/embed.ondemand.horizon-web.i18n.en-js.d681a6dcae4601184824.js → 200 (?ms, 36152B)
[2026-06-03T16:45:16.191Z] GET https://platform.twitter.com/embed/embed.9203.1b3edf1dee6d205547e0.js → 200 (?ms, 273681B)
[2026-06-03T16:45:16.191Z] GET https://platform.twitter.com/embed/embed.ondemand.Tweet.81f6f5a50fbfe5bd028c.js → 200 (?ms, 89868B)
[2026-06-03T16:45:16.198Z] GET https://www.launchgallery.video/tag/yc/?_rsc=Bv_4NJsINE90YoiI → 200 (103ms, ?B)
[2026-06-03T16:45:16.199Z] GET https://cdn.syndication.twimg.com/tweet-result?features=tfw_timeline_list%3A%3Btfw_follower_count_sunset%3Atrue%3Btfw_tweet_edit_backend%3Aon%3Btfw_refsrc_session%3Aon%3Btfw_fosnr_soft_interventions_enabled%3Aon%3Btfw_mixed_media_15897%3Atreatment%3Btfw_experiments_cookie_expiration%3A1209600%3Btfw_show_birdwatch_pivots_enabled%3Aon%3Btfw_duplicate_scribes_to_settings%3Aon%3Btfw_use_profile_image_shape_enabled%3Aon%3Btfw_video_hls_dynamic_manifests_15082%3Atrue_bitrate%3Btfw_legacy_timeline_sunset%3Atrue%3Btfw_tweet_edit_frontend%3Aon&id=2057853996128436553&lang=en&token=4zkxsxtdfmt&gk4xl9=e74hhy85wq6r&kigcz6=4bk3zw8v7knb&ws369q=238ec3ivhsrm&2i64pj=1yy844tdvvfz&iu9izc=1h1et8z4ivzn&zhuxrk=f27a9n82rnfo&vbkrne=78r82u6rx1zh&z7m8ka=1trba8jm1s6c → pending (?ms, ?B)
[2026-06-03T16:45:16.357Z] GET https://subscribe-forms.beehiiv.com/assets/application-bd6c2568.css → 200 (?ms, 21847B)
[2026-06-03T16:45:16.357Z] GET https://subscribe-forms.beehiiv.com/assets/application-921ebbda.js → 200 (?ms, 170B)
[2026-06-03T16:45:16.357Z] GET https://ga.jspm.io/npm:rails-ujs@5.2.8-1/lib/assets/compiled/rails-ujs.js → 200 (?ms, 13802B)
[2026-06-03T16:45:16.357Z] GET https://subscribe-forms.beehiiv.com/assets/stimulus.min-4b1e420e.js → 200 (?ms, 45657B)
[2026-06-03T16:45:16.358Z] GET https://subscribe-forms.beehiiv.com/assets/stimulus-loading-1fc53fe7.js → 200 (?ms, 3315B)
[2026-06-03T16:45:16.358Z] GET https://subscribe-forms.beehiiv.com/assets/flatpickr-bc43d5e1.js → 200 (?ms, 56602B)
[2026-06-03T16:45:16.358Z] GET https://subscribe-forms.beehiiv.com/assets/stimulus-flatpickr-e6ced17f.js → 200 (?ms, 12845B)
[2026-06-03T16:45:16.358Z] GET https://subscribe-forms.beehiiv.com/assets/idiomorph-ed0e433a.js → 200 (?ms, 9467B)
[2026-06-03T16:45:16.358Z] GET https://subscribe-forms.beehiiv.com/assets/webfontloader-0ac16cf4.js → 200 (1ms, 13148B)
[2026-06-03T16:45:16.359Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/application-3affb389.js → 200 (?ms, 218B)
[2026-06-03T16:45:16.359Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/date_controller-f89b0441.js → 200 (?ms, 1531B)
[2026-06-03T16:45:16.359Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/font_loader_controller-f37a8614.js → 200 (?ms, 371B)
[2026-06-03T16:45:16.359Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/human_cookie_controller-82d3e2a4.js → 200 (?ms, 746B)
[2026-06-03T16:45:16.359Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/index-ba7333b9.js → 200 (?ms, 361B)
[2026-06-03T16:45:16.359Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/messages_controller-ed59d7c6.js → 200 (1ms, 6792B)
[2026-06-03T16:45:16.360Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/placeholder_controller-61a7152a.js → 200 (?ms, 409B)
[2026-06-03T16:45:16.360Z] GET https://client.px-cloud.net/PXeBumDLwe/main.min.js → 200 (5ms, 233537B)
[2026-06-03T16:45:16.360Z] GET https://www.googletagmanager.com/gtm.js?id=GTM-WJXL7FH → 200 (?ms, 334877B)
[2026-06-03T16:45:16.368Z] GET https://tzm.px-cloud.net/ns?c=995267d0-5f6b-11f1-b296-2b2a09da53fc → pending (?ms, ?B)
[2026-06-03T16:45:16.374Z] POST https://collector-pxebumdlwe.px-cloud.net/api/v2/collector → pending (?ms, ?B)
[2026-06-03T16:45:16.376Z] GET https://static.cloudflareinsights.com/beacon.min.js/v833ccba57c9e4d2798f2e76cebdd09a11778172276447 → 200 (?ms, 33228B)
[2026-06-03T16:45:16.378Z] POST https://subscribe-forms.beehiiv.com/cdn-cgi/rum? → 204 (19ms, ?B)
[2026-06-03T16:45:16.379Z] GET https://fonts.googleapis.com/css?family=PT+Serif:400,700,400italic,700italic → 200 (?ms, 5604B)
[2026-06-03T16:45:16.380Z] GET https://fonts.gstatic.com/s/ptserif/v19/EJRTQgYoZZY2vCFuvAFT_r21cgT9rcs.woff2 → 200 (?ms, ?B)
[2026-06-03T16:45:16.381Z] GET https://fonts.gstatic.com/s/ptserif/v19/EJRQQgYoZZY2vCFuvAFT9gaQZynfoOFC-I0.woff2 → 200 (?ms, ?B)
[2026-06-03T16:45:16.381Z] GET https://fonts.gstatic.com/s/ptserif/v19/EJRVQgYoZZY2vCFuvAFWzr-_dSb_.woff2 → 200 (?ms, ?B)
[2026-06-03T16:45:16.381Z] GET https://fonts.gstatic.com/s/ptserif/v19/EJRSQgYoZZY2vCFuvAnt66qSVyvVp8NA.woff2 → 200 (?ms, ?B)
[2026-06-03T16:45:16.492Z] HEAD https://client.px-cloud.net/PXeBumDLwe/main.min.js → 200 (6ms, 233537B)
[2026-06-03T16:45:16.529Z] GET https://platform.twitter.com/embed/embed.781.9426aa327bd715a3403f.js → 200 (1ms, 9821B)
[2026-06-03T16:45:16.530Z] GET https://platform.twitter.com/embed/embed.9935.0a06559f8ea08705e4ac.js → 200 (?ms, 67915B)
[2026-06-03T16:45:16.530Z] GET https://platform.twitter.com/embed/embed.5234.de598ecb99dd0f2cbdd5.js → 200 (?ms, 38154B)
[2026-06-03T16:45:16.530Z] GET https://platform.twitter.com/embed/embed.8941.eb3528bd7a35a517bc8e.js → 200 (?ms, 12860B)
[2026-06-03T16:45:16.531Z] GET https://platform.twitter.com/embed/embed.5332.340f0930f4dd862af95f.js → 200 (?ms, 156252B)
[2026-06-03T16:45:16.531Z] GET https://platform.twitter.com/embed/embed.ondemand.TweetVideo.4d658735b98b45a6a0f2.js → 200 (?ms, 11656B)
[2026-06-03T16:45:16.531Z] GET https://syndication.x.com/i/jot/embeds?l=%7B%22_category_%22%3A%22tfw_client_event%22%2C%22triggered_on%22%3A1780505116529%2C%22event_namespace%22%3A%7B%22client%22%3A%22tfw%22%2C%22page%22%3A%22tweet%22%2C%22action%22%3A%22results%22%2C%22section%22%3A%22main%22%7D%2C%22context%22%3A%22horizon%22%2C%22client_version%22%3A%226a3ad42b224df%3A1778106238597%22%2C%22dnt%22%3Afalse%2C%22widget_id%22%3A%22twitter-widget-0%22%2C%22widget_origin%22%3A%22https%3A%2F%2Flaunchgallery.video%2Fvideo%2Fhessian-hessian-forward-deployed-ai-agents-for-business-operations%2F%22%2C%22widget_frame%22%3A%22false%22%2C%22widget_partner%22%3A%22%22%2C%22widget_site_screen_name%22%3A%22%22%2C%22widget_site_user_id%22%3A%22%22%2C%22widget_creator_screen_name%22%3A%22anurag__kochar%22%2C%22widget_creator_user_id%22%3A%22%22%2C%22widget_iframe_version%22%3A%223f8c13b4620b8%3A1779816981886%22%2C%22item_ids%22%3A%5B%222057853996128436553%22%5D%2C%22item_details%22%3A%7B%222057853996128436553%22%3A%7B%22item_type%22%3A0%7D%7D%7D → 200 (72ms, 43B)
[2026-06-03T16:45:16.541Z] GET https://platform.twitter.com/embed/embed.loaders.video.VideoPlayerDefaultUI.a9c250b7e18e52734ae4.js → 200 (?ms, 50488B)
[2026-06-03T16:45:16.541Z] GET https://pbs.twimg.com/amplify_video_thumb/2057842382348124160/img/5MNPOn4fABiza07J.jpg → 200 (36ms, 123130B)
[2026-06-03T16:45:16.541Z] GET https://platform.twitter.com/embed/embed.loaders.video.PlayerHls1.5.6b354f03e70e1c9e8314.js → 200 (?ms, 412301B)
[2026-06-03T16:45:16.548Z] GET https://video.twimg.com/amplify_video/2057842382348124160/pl/6rNsVIGz-wz3Fpqd.m3u8?v=7cf → 200 (41ms, 1335B)
[2026-06-03T16:45:16.603Z] GET https://video.twimg.com/amplify_video/2057842382348124160/pl/avc1/480x270/2E8duFKzhmc-efP5.m3u8 → 200 (62ms, 2697B)
[2026-06-03T16:45:16.603Z] GET https://video.twimg.com/amplify_video/2057842382348124160/pl/mp4a/32000/4rdl97u3JIZNvyd3.m3u8 → 200 (77ms, 2743B)
[2026-06-03T16:45:16.662Z] GET https://syndication.x.com/i/jot/embeds?l=%7B%22_category_%22%3A%22tfw_client_event%22%2C%22triggered_on%22%3A1780505116662%2C%22event_namespace%22%3A%7B%22client%22%3A%22tfw%22%2C%22page%22%3A%22tweet%22%2C%22action%22%3A%22FCP%22%2C%22component%22%3A%22performance%22%2C%22section%22%3A%22main%22%7D%2C%22context%22%3A%22horizon%22%2C%22client_version%22%3A%226a3ad42b224df%3A1778106238597%22%2C%22dnt%22%3Afalse%2C%22widget_id%22%3A%22twitter-widget-0%22%2C%22widget_origin%22%3A%22https%3A%2F%2Flaunchgallery.video%2Fvideo%2Fhessian-hessian-forward-deployed-ai-agents-for-business-operations%2F%22%2C%22widget_frame%22%3A%22false%22%2C%22widget_partner%22%3A%22%22%2C%22widget_site_screen_name%22%3A%22%22%2C%22widget_site_user_id%22%3A%22%22%2C%22widget_creator_screen_name%22%3A%22anurag__kochar%22%2C%22widget_creator_user_id%22%3A%22%22%2C%22widget_iframe_version%22%3A%223f8c13b4620b8%3A1779816981886%22%2C%22item_ids%22%3A%5B%222057853996128436553%22%5D%2C%22item_details%22%3A%7B%222057853996128436553%22%3A%7B%22item_type%22%3A0%7D%7D%2C%22duration_ms%22%3A508%7D → 200 (58ms, 43B)
[2026-06-03T16:45:16.665Z] GET https://video.twimg.com/amplify_video/2057842382348124160/vid/avc1/0/3000/480x270/SxjNa0Qm_yChK6Rd.m4s → 200 (33ms, 22599B)
[2026-06-03T16:45:16.680Z] GET https://video.twimg.com/amplify_video/2057842382348124160/aud/mp4a/0/0/32000/1rNyF4o9cTOMPEXr.mp4 → pending (?ms, ?B)
[2026-06-03T16:45:16.803Z] GET https://video.twimg.com/amplify_video/2057842382348124160/pl/mp4a/128000/eXry7DihiGAAShIC.m3u8 → 200 (180ms, 2770B)
[2026-06-03T16:45:16.803Z] GET https://video.twimg.com/amplify_video/2057842382348124160/pl/avc1/1280x720/e_j40A_geSM1Rm7g.m3u8 → 200 (160ms, 2723B)
[2026-06-03T16:45:16.887Z] GET https://www.launchgallery.video/_next/static/chunks/0j.-ub__gnlz7.js → 200 (1ms, 9641B)
[2026-06-03T16:45:16.977Z] GET https://video.twimg.com/amplify_video/2057842382348124160/vid/avc1/0/0/1280x720/vR0DgJ5A1NmiDbDr.mp4 → 200 (67ms, 903B)
[2026-06-03T16:45:16.983Z] GET https://video.twimg.com/amplify_video/2057842382348124160/aud/mp4a/0/0/128000/3ieIm5SKOHMlX23s.mp4 → 200 (81ms, 786B)
[2026-06-03T16:45:17.064Z] GET https://video.twimg.com/amplify_video/2057842382348124160/vid/avc1/0/3000/1280x720/GqcqEtwUp0c46WFN.m4s → 200 (219ms, ?B)
[2026-06-03T16:45:17.064Z] GET https://video.twimg.com/amplify_video/2057842382348124160/aud/mp4a/0/3000/128000/kh5nRIqP_fxFHOMa.m4s → 200 (81ms, 49359B)
[2026-06-03T16:45:17.204Z] POST https://collector-pxebumdlwe.px-cloud.net/api/v2/collector → 200 (69ms, 1732B)
[2026-06-03T16:45:17.432Z] GET https://video.twimg.com/amplify_video/2057842382348124160/vid/avc1/3000/6000/1280x720/yZQEQO0Mfoi0rz6s.m4s → 200 (247ms, 212614B)
[2026-06-03T16:45:17.502Z] GET https://video.twimg.com/amplify_video/2057842382348124160/aud/mp4a/3000/6000/128000/CgirIZqTe8WMlz1U.m4s → 200 (498ms, 48340B)
[2026-06-03T16:45:17.913Z] GET https://video.twimg.com/amplify_video/2057842382348124160/vid/avc1/6000/9000/1280x720/4aOfJqABieNg7U8-.m4s → 200 (245ms, 170693B)
[2026-06-03T16:45:17.978Z] POST https://collector-pxebumdlwe.px-cloud.net/api/v2/collector → 200 (48ms, 1392B)
[2026-06-03T16:45:18.243Z] GET https://video.twimg.com/amplify_video/2057842382348124160/aud/mp4a/6000/9000/128000/N31ygFqbVaB7Dtay.m4s → pending (?ms, ?B)
[2026-06-03T16:45:18.304Z] GET https://video.twimg.com/amplify_video/2057842382348124160/vid/avc1/9000/12000/1280x720/iZVZHhKWkaUDokq_.m4s → 200 (94ms, ?B)
[2026-06-03T16:45:18.461Z] GET https://video.twimg.com/amplify_video/2057842382348124160/vid/avc1/12000/15000/1280x720/UcrsV9fXUv5lavpg.m4s → 200 (222ms, 224041B)
[2026-06-03T16:45:18.567Z] GET https://video.twimg.com/amplify_video/2057842382348124160/aud/mp4a/9000/12000/128000/qq3Ex29GVNftsN9V.m4s → 200 (248ms, 48708B)
[2026-06-03T16:45:36.148Z] GET https://subscribe-forms.beehiiv.com/v3/forms/29f956e0-7465-4d3e-a241-5d0037ec11f0?referrer=https%253A%252F%252Fwww.launchgallery.video%252Fvideo%252Fhessian-hessian-forward-deployed-ai-agents-for-business-operations%252F → 200 (91ms, 11806B)
[2026-06-03T16:45:36.246Z] GET https://subscribe-forms.beehiiv.com/assets/application-bd6c2568.css → 200 (1ms, 21847B)
[2026-06-03T16:45:36.247Z] GET https://subscribe-forms.beehiiv.com/assets/application-921ebbda.js → 200 (?ms, 170B)
[2026-06-03T16:45:36.247Z] GET https://ga.jspm.io/npm:rails-ujs@5.2.8-1/lib/assets/compiled/rails-ujs.js → 200 (1ms, 13802B)
[2026-06-03T16:45:36.248Z] GET https://subscribe-forms.beehiiv.com/assets/stimulus.min-4b1e420e.js → 200 (?ms, 45657B)
[2026-06-03T16:45:36.248Z] GET https://subscribe-forms.beehiiv.com/assets/stimulus-loading-1fc53fe7.js → 200 (?ms, 3315B)
[2026-06-03T16:45:36.248Z] GET https://subscribe-forms.beehiiv.com/assets/flatpickr-bc43d5e1.js → 200 (1ms, 56602B)
[2026-06-03T16:45:36.249Z] GET https://subscribe-forms.beehiiv.com/assets/stimulus-flatpickr-e6ced17f.js → 200 (?ms, 12845B)
[2026-06-03T16:45:36.250Z] GET https://subscribe-forms.beehiiv.com/assets/idiomorph-ed0e433a.js → 200 (?ms, 9467B)
[2026-06-03T16:45:36.250Z] GET https://subscribe-forms.beehiiv.com/assets/webfontloader-0ac16cf4.js → 200 (?ms, 13148B)
[2026-06-03T16:45:36.250Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/application-3affb389.js → 200 (?ms, 218B)
[2026-06-03T16:45:36.250Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/date_controller-f89b0441.js → 200 (?ms, 1531B)
[2026-06-03T16:45:36.251Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/font_loader_controller-f37a8614.js → 200 (?ms, 371B)
[2026-06-03T16:45:36.251Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/human_cookie_controller-82d3e2a4.js → 200 (?ms, 746B)
[2026-06-03T16:45:36.251Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/index-ba7333b9.js → 200 (?ms, 361B)
[2026-06-03T16:45:36.251Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/messages_controller-ed59d7c6.js → 200 (1ms, 6792B)
[2026-06-03T16:45:36.252Z] GET https://subscribe-forms.beehiiv.com/assets/controllers/placeholder_controller-61a7152a.js → 200 (?ms, 409B)
[2026-06-03T16:45:36.252Z] GET https://client.px-cloud.net/PXeBumDLwe/main.min.js → 200 (10ms, 233537B)
[2026-06-03T16:45:36.252Z] GET https://static.cloudflareinsights.com/beacon.min.js/v833ccba57c9e4d2798f2e76cebdd09a11778172276447 → 200 (?ms, 33228B)
[2026-06-03T16:45:36.252Z] GET https://www.googletagmanager.com/gtm.js?id=GTM-WJXL7FH → 200 (?ms, 334877B)
[2026-06-03T16:45:36.266Z] GET https://tzm.px-cloud.net/ns?c=a52e9970-5f6b-11f1-832c-7d64951227db → pending (?ms, ?B)
